Summary: {Weight} {token}: {words[0:10]}
0.0120767    2 thunder        : 雷霆, 雷声
	part WORD[494,  11]: 0.0000020 仕手
TOKEN[495]: 0.0003888    3 filled
	filled WORD[495,   1]: 0.0003691 妊む
	filled WORD[495,   2]: 0.0000099 鯛焼
	filled WORD[495,   3]: 0.0000099 鯛焼き
TOKEN[496]: 0.0003867    1 hunt
	hunt WORD[496,   1]: 0.0003867 調べ出す
TOKEN[497]: 0.0003857    6 difficult
	difficult WORD[497,   1]: 0.0003553 一仕事
	difficult WORD[497,   2]: 0.0000100 詰める
	difficult WORD[497,   3]: 0.0000060 読み破る
	difficult WORD[497,   4]: 0.0000056 難読
	difficult WORD[497,   5]: 0.0000044 読みとく
	difficult WORD[497,   6]: 0.0000044 読み解く
TOKEN[498]: 0.0003821    5 engrave
	engrave WORD[498,   1]: 0.0001790 彫り刻む
	engrave WORD[498,   2]: 0.0000618 彫る
	engrave WORD[498,   3]: 0.0000618 彫りこむ
	engrave WORD[498,   4]: 0.0000618 彫り込む
	engrave WORD[498,   5]: 0.0000178 誌す
TOKEN[499]: 0.0003819    5 government
	government WORD[499,   1]: 0.0003412 涜職
	government WORD[499,   2]: 0.0000177 庁舎
	government WORD[499,   3]: 0.0000167 宿舎
	government WORD[499,   4]: 0.0000042 仕官
	government WORD[499,   5]: 0.0000021 出仕
TOKEN[500]: 0.0003795    1 sessions
	sessions WORD[500,   1]: 0.0003795 連荘
TOKEN[501]: 0.0003756    1 expectant
	expectant WORD[501,   1]: 0.0003756 妊産婦
TOKEN[502]: 0.0003750    2 Monday
	Monday WORD[502,   1]: 0.0001875 週あけ
	Monday WORD[502,   2]: 0.0001875 週明け
TOKEN[503]: 0.0003743    3 opponent
	opponent WORD[503,   1]: 0.0003620 詰ます
	opponent WORD[503,   2]: 0.0000099 詰める
	opponent WORD[503,   3]: 0.0000024 仕留める
TOKEN[504]: 0.0003742    1 earthenware
	earthenware WORD[504,   1]: 0.0003742 土壺
TOKEN[505]: 0.0003739    4 fastening
	fastening WORD[505,   1]: 0.0001485 結びひも
	fastening WORD[505,   2]: 0.0001485 結び紐
	fastening WORD[505,   3]: 0.0000627 結び切り
	fastening WORD[505,   4]: 0.0000143 締結
TOKEN[506]: 0.0003703    2 barnacle
	barnacle WORD[506,   1]: 0.0002851 富士壺
	barnacle WORD[506,   2]: 0.0000851 藤壺
TOKEN[507]: 0.0003698    7 dumping
	dumping WORD[507,   1]: 0.0001048 捨て場
	dumping WORD[507,   2]: 0.0001048 捨場
	dumping WORD[507,   3]: 0.0000508 捨て売り
	dumping WORD[507,   4]: 0.0000508 捨売り
	dumping WORD[507,   5]: 0.0000332 捨て所
	dumping WORD[507,   6]: 0.0000127 投げ売り
	dumping WORD[507,   7]: 0.0000127 投売り
TOKEN[508]: 0.0003641    9 design
	design WORD[508,   1]: 0.0000854 彫りつける
	design WORD[508,   2]: 0.0000854 彫り付ける
	design WORD[508,   3]: 0.0000421 目結
	design WORD[508,   4]: 0.0000381 装画
	design WORD[508,   5]: 0.0000258 内装
	design WORD[508,   6]: 0.0000237 装丁
	design WORD[508,   7]: 0.0000237 装幀
	design WORD[508,   8]: 0.0000237 装釘
	design WORD[508,   9]: 0.0000161 調略
TOKEN[509]: 0.0003618    1 naval
	naval WORD[509,   1]: 0.0003618 艦艇
TOKEN[510]: 0.0003617    3 villa
	villa WORD[510,   1]: 0.0001207 山荘
	villa WORD[510,   2]: 0.0000967 別荘
	villa WORD[510,   3]: 0.0000722 荘
TOKEN[511]: 0.0003602   13 clothing
	clothing WORD[511,   1]: 0.0001076 異装
	clothing WORD[511,   2]: 0.0000422 女装
	clothing WORD[511,   3]: 0.0000285 和装
	clothing WORD[511,   4]: 0.0000279 洋装
	clothing WORD[511,   5]: 0.0000254 服装
	clothing WORD[511,   6]: 0.0000221 男装
	clothing WORD[511,   7]: 0.0000215 装用
	clothing WORD[511,   8]: 0.0000215 装
	clothing WORD[511,   9]: 0.0000201 軽装
	clothing WORD[511,  10]: 0.0000181 衣装
	clothing WORD[511,  11]: 0.0000123 仕立て直す
	clothing WORD[511,  12]: 0.0000107 仕立て直し
	clothing WORD[511,  13]: 0.0000023 仕立てる
TOKEN[512]: 0.0003591    1 recruit
	recruit WORD[512,   1]: 0.0003591 三士
TOKEN[513]: 0.0003561    2 launch
	launch WORD[513,   1]: 0.0003447 汽艇
	launch WORD[513,   2]: 0.0000114 発売
TOKEN[514]: 0.0003542    1 chorda
	chorda WORD[514,   1]: 0.0003542 鼓索
TOKEN[515]: 0.0003539    2 acorn
	acorn WORD[515,   1]: 0.0002725 富士壺
	acorn WORD[515,   2]: 0.0000814 藤壺
TOKEN[516]: 0.0003493    8 luck
	luck WORD[516,   1]: 0.0000965 末吉
	luck WORD[516,   2]: 0.0000752 吉
	luck WORD[516,   3]: 0.0000703 吉凶
	luck WORD[516,   4]: 0.0000502 大吉
	luck WORD[516,   5]: 0.0000478 小吉
	luck WORD[516,   6]: 0.0000043 不仕合わせ
	luck WORD[516,   7]: 0.0000024 仕合せ
	luck WORD[516,   8]: 0.0000024 仕合わせ
TOKEN[517]: 0.0003489    1 terrible
	terrible WORD[517,   1]: 0.0003489 土壺
TOKEN[518]: 0.0003459   11 building
	building WORD[518,   1]: 0.0000550 局舎
	building WORD[518,   2]: 0.0000513 水周り
	building WORD[518,   3]: 0.0000485 園舎
	building WORD[518,   4]: 0.0000265 塾舎
	building WORD[518,   5]: 0.0000261 獄舎
	building WORD[518,   6]: 0.0000258 駅舎
	building WORD[518,   7]: 0.0000251 屋舎
	building WORD[518,   8]: 0.0000207 南庭
	building WORD[518,   9]: 0.0000181 庁舎
	building WORD[518,  10]: 0.0000166 校舎
	building WORD[518,  11]: 0.0000161 学舎
TOKEN[519]: 0.0003458    2 ladies
	ladies WORD[519,   1]: 0.0002800 桐壷
	ladies WORD[519,   2]: 0.0000658 桐壺
TOKEN[520]: 0.0003451    6 age
	age WORD[520,   1]: 0.0000914 志学
	age WORD[520,   2]: 0.0000748 捨て札
	age WORD[520,   3]: 0.0000748 捨札
	age WORD[520,   4]: 0.0000628 壮丁
	age WORD[520,   5]: 0.0000390 壮
	age WORD[520,   6]: 0.0000023 致仕
TOKEN[521]: 0.0003446    2 option
	option WORD[521,   1]: 0.0003247 架装
	option WORD[521,   2]: 0.0000200 取捨
TOKEN[522]: 0.0003440    1 steam
	steam WORD[522,   1]: 0.0003440 汽艇
TOKEN[523]: 0.0003438   24 book
	book WORD[523,   1]: 0.0000670 正続
	book WORD[523,   2]: 0.0000369 装丁
	book WORD[523,   3]: 0.0000369 装幀
	book WORD[523,   4]: 0.0000369 装釘
	book WORD[523,   5]: 0.0000296 装画
	book WORD[523,   6]: 0.0000216 表装
	book WORD[523,   7]: 0.0000184 装
	book WORD[523,   8]: 0.0000174 書誌
	book WORD[523,   9]: 0.0000098 回し読み
	book WORD[523,  10]: 0.0000082 試し読み
	book WORD[523,  11]: 0.0000067 読みかける
	book WORD[523,  12]: 0.0000067 読み掛ける
	book WORD[523,  13]: 0.0000059 読破
	book WORD[523,  14]: 0.0000049 読み破る
	book WORD[523,  15]: 0.0000049 読みで
	book WORD[523,  16]: 0.0000048 本読み
	book WORD[523,  17]: 0.0000044 流し読み
	book WORD[523,  18]: 0.0000043 読後
	book WORD[523,  19]: 0.0000036 読みなおす
	book WORD[523,  20]: 0.0000036 読み直す
	book WORD[523,  21]: 0.0000034 味読
	book WORD[523,  22]: 0.0000030 読書
	book WORD[523,  23]: 0.0000026 購読
	book WORD[523,  24]: 0.0000024 回読
TOKEN[524]: 0.0003434    4 appearance
	appearance WORD[524,   1]: 0.0002325 出廷
	appearance WORD[524,   2]: 0.0000653 吉相
	appearance WORD[524,   3]: 0.0000228 捨て石
	appearance WORD[524,   4]: 0.0000228 捨石
TOKEN[525]: 0.0003433    2 calendar
	calendar WORD[525,   1]: 0.0002347 壬
	calendar WORD[525,   2]: 0.0001086 周天
TOKEN[526]: 0.0003432    3 leasing
	leasing WORD[526,   1]: 0.0002684 賃貸借
	leasing WORD[526,   2]: 0.0000461 賃借り
	leasing WORD[526,   3]: 0.0000288 賃借
TOKEN[527]: 0.0003431    5 brave
	brave WORD[527,   1]: 0.0000904 雄壮
	brave WORD[527,   2]: 0.0000675 壮烈
	brave WORD[527,   3]: 0.0000671 勇壮
	brave WORD[527,   4]: 0.0000670 悲壮
	brave WORD[527,   5]: 0.0000512 勇士
TOKEN[528]: 0.0003428    4 handle
	handle WORD[528,   1]: 0.0001637 梃子摺る
	handle WORD[528,   2]: 0.0001637 梃摺る
	handle WORD[528,   3]: 0.0000106 詰まる
	handle WORD[528,   4]: 0.0000048 仕向ける
TOKEN[529]: 0.0003426   10 rent
	rent WORD[529,   1]: 0.0000963 借り賃
	rent WORD[529,   2]: 0.0000345 賃貸し
	rent WORD[529,   3]: 0.0000324 店賃
	rent WORD[529,   4]: 0.0000294 貸し賃
	rent WORD[529,   5]: 0.0000294 貸賃
	rent WORD[529,   6]: 0.0000291 売り専
	rent WORD[529,   7]: 0.0000268 家賃
	rent WORD[529,   8]: 0.0000215 賃料
	rent WORD[529,   9]: 0.0000215 賃貸
	rent WORD[529,  10]: 0.0000215 賃
TOKEN[530]: 0.0003425    8 dressing
	dressing WORD[530,   1]: 0.0001312 異装
	dressing WORD[530,   2]: 0.0000728 美装
	dressing WORD[530,   3]: 0.0000269 男装
	dressing WORD[530,   4]: 0.0000262 装
	dressing WORD[530,   5]: 0.0000261 盛装
	dressing WORD[530,   6]: 0.0000257 女装
	dressing WORD[530,   7]: 0.0000245 軽装
	dressing WORD[530,   8]: 0.0000090 身仕舞い
TOKEN[531]: 0.0003409   13 tie
	tie WORD[531,   1]: 0.0000522 あわび結び
	tie WORD[531,   2]: 0.0000522 鮑結び
	tie WORD[531,   3]: 0.0000371 結び合せる
	tie WORD[531,   4]: 0.0000371 結び合わせる
	tie WORD[531,   5]: 0.0000258 結び合わす
	tie WORD[531,   6]: 0.0000258 結い付ける
	tie WORD[531,   7]: 0.0000200 結う
	tie WORD[531,   8]: 0.0000196 結わえ付ける
	tie WORD[531,   9]: 0.0000154 縁結び
	tie WORD[531,  10]: 0.0000142 結わえる
	tie WORD[531,  11]: 0.0000138 結ぶ
	tie WORD[531,  12]: 0.0000138 結びつける
	tie WORD[531,  13]: 0.0000138 結び付ける
TOKEN[532]: 0.0003408   10 sacrifice
	sacrifice WORD[532,   1]: 0.0001044 捨て駒
	sacrifice WORD[532,   2]: 0.0000443 志士
	sacrifice WORD[532,   3]: 0.0000425 捨て売り
	sacrifice WORD[532,   4]: 0.0000425 捨売り
	sacrifice WORD[532,   5]: 0.0000278 捨て石
	sacrifice WORD[532,   6]: 0.0000278 捨石
	sacrifice WORD[532,   7]: 0.0000151 たたき売り
	sacrifice WORD[532,   8]: 0.0000151 叩き売り
	sacrifice WORD[532,   9]: 0.0000106 投げ売り
	sacrifice WORD[532,  10]: 0.0000106 投売り
TOKEN[533]: 0.0003376    5 swell
	swell WORD[533,   1]: 0.0000809 膨れ上がる
	swell WORD[533,   2]: 0.0000809 膨れ上る
	swell WORD[533,   3]: 0.0000734 膨らます
	swell WORD[533,   4]: 0.0000512 膨れる
	swell WORD[533,   5]: 0.0000512 膨らむ
TOKEN[534]: 0.0003367    1 digested
	digested WORD[534,   1]: 0.0003367 凭れる
TOKEN[535]: 0.0003365    2 bulletin
	bulletin WORD[535,   1]: 0.0002742 週報
	bulletin WORD[535,   2]: 0.0000623 会誌
TOKEN[536]: 0.0003358    1 tile
	tile WORD[536,   1]: 0.0003358 中膨れ
TOKEN[537]: 0.0003343    2 streak
	streak WORD[537,   1]: 0.0003102 連荘
	streak WORD[537,   2]: 0.0000240 続き
TOKEN[538]: 0.0003341    1 tympani
	tympani WORD[538,   1]: 0.0003341 鼓索
TOKEN[539]: 0.0003338    3 sweet
	sweet WORD[539,   1]: 0.0003151 馨る
	sweet WORD[539,   2]: 0.0000094 詰
	sweet WORD[539,   3]: 0.0000094 詰め
TOKEN[540]: 0.0003295    1 admission
	admission WORD[540,   1]: 0.0003295 入廷
TOKEN[541]: 0.0003270    5 much
	much WORD[541,   1]: 0.0001400 梃子摺る
	much WORD[541,   2]: 0.0001400 梃摺る
	much WORD[541,   3]: 0.0000358 出任せ
	much WORD[541,   4]: 0.0000076 思い詰める
	much WORD[541,   5]: 0.0000036 深読み
TOKEN[542]: 0.0003228    1 ninth
	ninth WORD[542,   1]: 0.0003228 壬
TOKEN[543]: 0.0003214    8 situation
	situation WORD[543,   1]: 0.0002752 土壺
	situation WORD[543,   2]: 0.0000090 詰める
	situation WORD[543,   3]: 0.0000086 せっぱ詰まる
	situation WORD[543,   4]: 0.0000086 切羽詰まる
	situation WORD[543,   5]: 0.0000086 切羽詰る
	situation WORD[543,   6]: 0.0000040 読み誤る
	situation WORD[543,   7]: 0.0000040 読み
	situation WORD[543,   8]: 0.0000035 仕儀
TOKEN[544]: 0.0003199    5 sequence
	sequence WORD[544,   1]: 0.0001288 ひと続き
	sequence WORD[544,   2]: 0.0001288 一続き
	sequence WORD[544,   3]: 0.0000211 続き
	sequence WORD[544,   4]: 0.0000206 たて続け
	sequence WORD[544,   5]: 0.0000206 立て続け
TOKEN[545]: 0.0003188    3 indicate
	indicate WORD[545,   1]: 0.0002662 声点
	indicate WORD[545,   2]: 0.0000263 捨て印
	indicate WORD[545,   3]: 0.0000263 捨印
TOKEN[546]: 0.0003177    3 sublime
	sublime WORD[546,   1]: 0.0000980 壮美
	sublime WORD[546,   2]: 0.0000794 荘厳
	sublime WORD[546,   3]: 0.0000610 壮絶
TOKEN[547]: 0.0003173    2 dimensional
	dimensional WORD[547,   1]: 0.0002936 丸彫り
	dimensional WORD[547,   2]: 0.0000237 結界
TOKEN[548]: 0.0003168   12 vendor
	vendor WORD[548,   1]: 0.0001705 庭場
	vendor WORD[548,   2]: 0.0000318 花売り
	vendor WORD[548,   3]: 0.0000245 売り声
	vendor WORD[548,   4]: 0.0000150 駅売り
	vendor WORD[548,   5]: 0.0000130 物売り
	vendor WORD[548,   6]: 0.0000088 売り主
	vendor WORD[548,   7]: 0.0000088 売主
	vendor WORD[548,   8]: 0.0000088 売り手
	vendor WORD[548,   9]: 0.0000088 売手
	vendor WORD[548,  10]: 0.0000088 売り子
	vendor WORD[548,  11]: 0.0000088 売子
	vendor WORD[548,  12]: 0.0000088 売り
TOKEN[549]: 0.0003165    3 field
	field WORD[549,   1]: 0.0002705 土壺
	field WORD[549,   2]: 0.0000252 野良仕事
	field WORD[549,   3]: 0.0000209 庭
TOKEN[550]: 0.0003153    1 adverse
	adverse WORD[550,   1]: 0.0003153 逆調
TOKEN[551]: 0.0003127    5 heavy
	heavy WORD[551,   1]: 0.0002126 凭れる
	heavy WORD[551,   2]: 0.0000372 大任
	heavy WORD[551,   3]: 0.0000235 重任
	heavy WORD[551,   4]: 0.0000197 あえぎ声
	heavy WORD[551,   5]: 0.0000197 喘ぎ声
TOKEN[552]: 0.0003126   11 short
	short WORD[552,   1]: 0.0001912 売り玉
	short WORD[552,   2]: 0.0000327 売り建て
	short WORD[552,   3]: 0.0000130 結界
	short WORD[552,   4]: 0.0000129 寸詰まり
	short WORD[552,   5]: 0.0000129 寸詰り
	short WORD[552,   6]: 0.0000096 安売り
	short WORD[552,   7]: 0.0000092 詰り
	short WORD[552,   8]: 0.0000088 詰まり
	short WORD[552,   9]: 0.0000077 切り詰める
	short WORD[552,  10]: 0.0000077 切詰める
	short WORD[552,  11]: 0.0000068 空売り
TOKEN[553]: 0.0003097   15 succession
	succession WORD[553,   1]: 0.0000358 陸続
	succession WORD[553,   2]: 0.0000262 連続
	succession WORD[553,   3]: 0.0000238 ぶっ続け
	succession WORD[553,   4]: 0.0000238 打っ続け
	succession WORD[553,   5]: 0.0000231 ひき続く
	succession WORD[553,   6]: 0.0000231 引き続く
	succession WORD[553,   7]: 0.0000231 引続く
	succession WORD[553,   8]: 0.0000208 続き
	succession WORD[553,   9]: 0.0000202 たて続け
	succession WORD[553,  10]: 0.0000202 立て続け
	succession WORD[553,  11]: 0.0000200 続発
	succession WORD[553,  12]: 0.0000200 続出
	succession WORD[553,  13]: 0.0000199 相続
	succession WORD[553,  14]: 0.0000049 読みつぐ
	succession WORD[553,  15]: 0.0000049 読み継ぐ
TOKEN[554]: 0.0003091   13 continuation
	continuation WORD[554,   1]: 0.0000305 連続
	continuation WORD[554,   2]: 0.0000252 永続き
	continuation WORD[554,   3]: 0.0000252 長続き
	continuation WORD[554,   4]: 0.0000241 続き
	continuation WORD[554,   5]: 0.0000235 たて続け
	continuation WORD[554,   6]: 0.0000235 立て続け
	continuation WORD[554,   7]: 0.0000232 続行
	continuation WORD[554,   8]: 0.0000232 続篇
	continuation WORD[554,   9]: 0.0000232 続編
	continuation WORD[554,  10]: 0.0000232 続
	continuation WORD[554,  11]: 0.0000226 持続
	continuation WORD[554,  12]: 0.0000216 継続
	continuation WORD[554,  13]: 0.0000200 永続
TOKEN[555]: 0.0003080    1 barrenness
	barrenness WORD[555,   1]: 0.0003080 不妊
TOKEN[556]: 0.0003074    1 scratch
	scratch WORD[556,   1]: 0.0003074 凭れ合う
TOKEN[557]: 0.0003054    4 music
	music WORD[557,   1]: 0.0002478 鄭声
	music WORD[557,   2]: 0.0000398 大喜利
	music WORD[557,   3]: 0.0000127 読譜
	music WORD[557,   4]: 0.0000052 声楽
TOKEN[558]: 0.0003046    7 soldier
	soldier WORD[558,   1]: 0.0000712 軍装
	soldier WORD[558,   2]: 0.0000677 兵装
	soldier WORD[558,   3]: 0.0000598 隊士
	soldier WORD[558,   4]: 0.0000269 徒士
	soldier WORD[558,   5]: 0.0000230 兵士
	soldier WORD[558,   6]: 0.0000191 戦士
	soldier WORD[558,   7]: 0.0000184 武士
TOKEN[559]: 0.0003042    2 know
	know WORD[559,   1]: 0.0001521 梃子摺る
	know WORD[559,   2]: 0.0001521 梃摺る
TOKEN[560]: 0.0003039    2 straight
	straight WORD[560,   1]: 0.0002691 連荘
	straight WORD[560,   2]: 0.0000348 墨壺
TOKEN[561]: 0.0003038    2 suite
	suite WORD[561,   1]: 0.0001519 ひと続き
	suite WORD[561,   2]: 0.0001519 一続き
TOKEN[562]: 0.0003034    3 omen
	omen WORD[562,   1]: 0.0001667 吉兆
	omen WORD[562,   2]: 0.0000833 吉相
	omen WORD[562,   3]: 0.0000533 吉祥
TOKEN[563]: 0.0003033    1 scroll
	scroll WORD[563,   1]: 0.0003033 軸装
TOKEN[564]: 0.0003021    5 wall
	wall WORD[564,   1]: 0.0001627 被殻
	wall WORD[564,   2]: 0.0001154 周壁
	wall WORD[564,   3]: 0.0000131 押し詰める
	wall WORD[564,   4]: 0.0000079 追い詰める
	wall WORD[564,   5]: 0.0000030 間仕切り
TOKEN[565]: 0.0003015    5 pleasure
	pleasure WORD[565,   1]: 0.0001301 嘉納
	pleasure WORD[565,   2]: 0.0000950 喜ばす
	pleasure WORD[565,   3]: 0.0000431 喜び
	pleasure WORD[565,   4]: 0.0000304 欣喜
	pleasure WORD[565,   5]: 0.0000030 愛読
TOKEN[566]: 0.0003012    1 factory
	factory WORD[566,   1]: 0.0003012 架装
TOKEN[567]: 0.0003011    2 passenger
	passenger WORD[567,   1]: 0.0002824 賃走
	passenger WORD[567,   2]: 0.0000186 運賃
TOKEN[568]: 0.0003010    1 recess
	recess WORD[568,   1]: 0.0003010 休廷
TOKEN[569]: 0.0003003    7 keep
	keep WORD[569,   1]: 0.0002198 連荘
	keep WORD[569,   2]: 0.0000341 続ける
	keep WORD[569,   3]: 0.0000170 続く
	keep WORD[569,   4]: 0.0000091 詰める
	keep WORD[569,   5]: 0.0000090 詰
	keep WORD[569,   6]: 0.0000090 詰め
	keep WORD[569,   7]: 0.0000022 仕舞う
TOKEN[570]: 0.0003001    1 sterility
	sterility WORD[570,   1]: 0.0003001 不妊
TOKEN[571]: 0.0002998    7 woman
	woman WORD[571,   1]: 0.0001289 妊婦
	woman WORD[571,   2]: 0.0000577 壮者
	woman WORD[571,   3]: 0.0000390 あわび結び
	woman WORD[571,   4]: 0.0000390 鮑結び
	woman WORD[571,   5]: 0.0000189 男装
	woman WORD[571,   6]: 0.0000081 詰
	woman WORD[571,   7]: 0.0000081 詰め
TOKEN[572]: 0.0002988    6 mountain
	mountain WORD[572,   1]: 0.0002362 山荘
	mountain WORD[572,   2]: 0.0000249 道士
	mountain WORD[572,   3]: 0.0000094 のぼり詰める
	mountain WORD[572,   4]: 0.0000094 上り詰める
	mountain WORD[572,   5]: 0.0000094 昇り詰める
	mountain WORD[572,   6]: 0.0000094 登り詰める
TOKEN[573]: 0.0002987    1 frustule
	frustule WORD[573,   1]: 0.0002987 被殻
TOKEN[574]: 0.0002982    7 promotion
	promotion WORD[574,   1]: 0.0001747 梃入れ
	promotion WORD[574,   2]: 0.0000319 鼓吹
	promotion WORD[574,   3]: 0.0000277 昇任
	promotion WORD[574,   4]: 0.0000277 陞任
	promotion WORD[574,   5]: 0.0000196 進士
	promotion WORD[574,   6]: 0.0000083 売込み
	promotion WORD[574,   7]: 0.0000083 売り込み
TOKEN[575]: 0.0002973    4 glad
	glad WORD[575,   1]: 0.0001392 嬉しい
	glad WORD[575,   2]: 0.0000557 喜色
	glad WORD[575,   3]: 0.0000512 喜ぶ
	glad WORD[575,   4]: 0.0000512 喜ばしい
TOKEN[576]: 0.0002967    1 rejoice
	rejoice WORD[576,   1]: 0.0002967 喜び歌う
TOKEN[577]: 0.0002967    2 trouble
	trouble WORD[577,   1]: 0.0001484 梃子摺る
	trouble WORD[577,   2]: 0.0001484 梃摺る
TOKEN[578]: 0.0002958    1 hydroplane
	hydroplane WORD[578,   1]: 0.0002958 競艇
TOKEN[579]: 0.0002954    3 hourglass
	hourglass WORD[579,   1]: 0.0001737 杖鼓
	hourglass WORD[579,   2]: 0.0000608 羯鼓
	hourglass WORD[579,   3]: 0.0000608 鞨鼓
TOKEN[580]: 0.0002927    1 cavity
	cavity WORD[580,   1]: 0.0002927 鼓室
TOKEN[581]: 0.0002922    2 administrator
	administrator WORD[581,   1]: 0.0002203 荘官
	administrator WORD[581,   2]: 0.0000719 荘司
TOKEN[582]: 0.0002913    5 dump
	dump WORD[582,   1]: 0.0000942 捨て場
	dump WORD[582,   2]: 0.0000942 捨場
	dump WORD[582,   3]: 0.0000418 はき捨てる
	dump WORD[582,   4]: 0.0000418 吐き捨てる
	dump WORD[582,   5]: 0.0000193 捨てる
TOKEN[583]: 0.0002904    2 wedding
	wedding WORD[583,   1]: 0.0002389 装花
	wedding WORD[583,   2]: 0.0000515 結び切り
TOKEN[584]: 0.0002896    1 tenure
	tenure WORD[584,   1]: 0.0002896 残任
TOKEN[585]: 0.0002891    1 crab
	crab WORD[585,   1]: 0.0002891 蟹殻
TOKEN[586]: 0.0002887    5 grounds
	grounds WORD[586,   1]: 0.0001082 庭火
	grounds WORD[586,   2]: 0.0000968 庭燎
	grounds WORD[586,   3]: 0.0000353 出し殻
	grounds WORD[586,   4]: 0.0000261 南庭
	grounds WORD[586,   5]: 0.0000223 校庭
TOKEN[587]: 0.0002883    3 ambitious
	ambitious WORD[587,   1]: 0.0000961 壮途
	ambitious WORD[587,   2]: 0.0000961 壮図
	ambitious WORD[587,   3]: 0.0000961 壮挙
TOKEN[588]: 0.0002865    5 ship
	ship WORD[588,   1]: 0.0001877 船艇
	ship WORD[588,   2]: 0.0000386 艤装
	ship WORD[588,   3]: 0.0000296 周航
	ship WORD[588,   4]: 0.0000241 乗り捨てる
	ship WORD[588,   5]: 0.0000065 仕切り板
TOKEN[589]: 0.0002863    1 floral
	floral WORD[589,   1]: 0.0002863 装花
TOKEN[590]: 0.0002859   12 result
	result WORD[590,   1]: 0.0000763 吉
	result WORD[590,   2]: 0.0000489 末吉
	result WORD[590,   3]: 0.0000485 小吉
	result WORD[590,   4]: 0.0000404 喜ばしい
	result WORD[590,   5]: 0.0000193 結果
	result WORD[590,   6]: 0.0000129 結びつく
	result WORD[590,   7]: 0.0000129 結び付く
	result WORD[590,   8]: 0.0000097 結実
	result WORD[590,   9]: 0.0000094 帰結
	result WORD[590,  10]: 0.0000025 仕末
	result WORD[590,  11]: 0.0000025 仕上がり
	result WORD[590,  12]: 0.0000025 仕上り
TOKEN[591]: 0.0002834    1 ya
	ya WORD[591,   1]: 0.0002834 捨て仮名
TOKEN[592]: 0.0002821    1 nursing
	nursing WORD[592,   1]: 0.0002821 妊産婦
TOKEN[593]: 0.0002819    3 division
	division WORD[593,   1]: 0.0002769 分周
	division WORD[593,   2]: 0.0000025 仕切
	division WORD[593,   3]: 0.0000025 仕切り
TOKEN[594]: 0.0002818    1 putamen
	putamen WORD[594,   1]: 0.0002818 被殻
TOKEN[595]: 0.0002818    1 diatom
	diatom WORD[595,   1]: 0.0002818 被殻
TOKEN[596]: 0.0002818    6 ground
	ground WORD[596,   1]: 0.0001188 蟹殻
	ground WORD[596,   2]: 0.0000687 捨て場
	ground WORD[596,   3]: 0.0000687 捨場
	ground WORD[596,   4]: 0.0000089 詰
	ground WORD[596,   5]: 0.0000089 詰め
	ground WORD[596,   6]: 0.0000079 仕置場
TOKEN[597]: 0.0002811    1 yo
	yo WORD[597,   1]: 0.0002811 捨て仮名
TOKEN[598]: 0.0002805    1 umbo
	umbo WORD[598,   1]: 0.0002805 殻頂
TOKEN[599]: 0.0002802    8 pay
	pay WORD[599,   1]: 0.0001326 週給
	pay WORD[599,   2]: 0.0000293 賃銭
	pay WORD[599,   3]: 0.0000282 手間賃
	pay WORD[599,   4]: 0.0000183 賃下げ
	pay WORD[599,   5]: 0.0000183 賃金
	pay WORD[599,   6]: 0.0000183 賃銀
	pay WORD[599,   7]: 0.0000183 賃上げ
	pay WORD[599,   8]: 0.0000167 工賃
TOKEN[600]: 0.0002793    1 royal
	royal WORD[600,   1]: 0.0002793 宮廷
TOKEN[601]: 0.0002777    1 infertility
	infertility WORD[601,   1]: 0.0002777 不妊
TOKEN[602]: 0.0002772    7 high
	high WORD[602,   1]: 0.0001260 甲声
	high WORD[602,   2]: 0.0000579 士庶
	high WORD[602,   3]: 0.0000321 喜び勇む
	high WORD[602,   4]: 0.0000228 道士
	high WORD[602,   5]: 0.0000138 士
	high WORD[602,   6]: 0.0000069 上声
	high WORD[602,   7]: 0.0000038 高調
TOKEN[603]: 0.0002771    4 chaff
	chaff WORD[603,   1]: 0.0000920 そば殻
	chaff WORD[603,   2]: 0.0000920 蕎麦殻
	chaff WORD[603,   3]: 0.0000465 もみ殻
	chaff WORD[603,   4]: 0.0000465 籾殻
TOKEN[604]: 0.0002761    2 occasion
	occasion WORD[604,   1]: 0.0002008 嘉辰
	occasion WORD[604,   2]: 0.0000753 吉辰
TOKEN[605]: 0.0002757    3 spittoon
	spittoon WORD[605,   1]: 0.0001398 痰壷
	spittoon WORD[605,   2]: 0.0001030 唾壺
	spittoon WORD[605,   3]: 0.0000329 痰壺
TOKEN[606]: 0.0002756    5 expand
	expand WORD[606,   1]: 0.0000740 膨らます
	expand WORD[606,   2]: 0.0000740 膨らす
	expand WORD[606,   3]: 0.0000516 膨れる
	expand WORD[606,   4]: 0.0000515 膨らむ
	expand WORD[606,   5]: 0.0000246 売り広める
TOKEN[607]: 0.0002739    4 hotel
	hotel WORD[607,   1]: 0.0001818 泊り賃
	hotel WORD[607,   2]: 0.0000375 宿賃
	hotel WORD[607,   3]: 0.0000326 客舎
	hotel WORD[607,   4]: 0.0000221 宿舎
TOKEN[608]: 0.0002718    6 dormitory
	dormitory WORD[608,   1]: 0.0000704 入舎
	dormitory WORD[608,   2]: 0.0000462 寮舎
	dormitory WORD[608,   3]: 0.0000460 舎費
	dormitory WORD[608,   4]: 0.0000458 舎監
