Summary: {Weight} {token}: {words[0:10]}
0.0384615    1 Shanghai       : 滬
	house WORD[207,   8]: 0.0000608 大戸
	house WORD[207,   9]: 0.0000464 戸惑い
	house WORD[207,  10]: 0.0000409 戸別
	house WORD[207,  11]: 0.0000113 侍所
	house WORD[207,  12]: 0.0000058 悪所
	house WORD[207,  13]: 0.0000041 所
TOKEN[208]: 0.0011149    2 tuft
	tuft WORD[208,   1]: 0.0009810 一房
	tuft WORD[208,   2]: 0.0000669 房
TOKEN[209]: 0.0011138    2 sedition
	sedition WORD[209,   1]: 0.0009943 煽動
	sedition WORD[209,   2]: 0.0001195 扇動
TOKEN[210]: 0.0011135    2 sensationalism
	sensationalism WORD[210,   1]: 0.0009940 煽情
	sensationalism WORD[210,   2]: 0.0001195 扇情
TOKEN[211]: 0.0010971    9 something
	something WORD[211,   1]: 0.0003395 涙まじり
	something WORD[211,   2]: 0.0003395 涙混じり
	something WORD[211,   3]: 0.0003390 煽る
	something WORD[211,   4]: 0.0000367 置き所
	something WORD[211,   5]: 0.0000183 為所
	something WORD[211,   6]: 0.0000105 捨て所
	something WORD[211,   7]: 0.0000045 より所
	something WORD[211,   8]: 0.0000045 拠り所
	something WORD[211,   9]: 0.0000045 拠所
TOKEN[212]: 0.0010926    1 boiler
	boiler WORD[212,   1]: 0.0010926 火炉
TOKEN[213]: 0.0010878    2 poem
	poem WORD[213,   1]: 0.0008568 佳篇
	poem WORD[213,   2]: 0.0002310 佳編
TOKEN[214]: 0.0010865    2 boat
	boat WORD[214,   1]: 0.0009814 扁舟
	boat WORD[214,   2]: 0.0001052 舟偏
TOKEN[215]: 0.0010861    2 reactor
	reactor WORD[215,   1]: 0.0008749 廃炉
	reactor WORD[215,   2]: 0.0002112 炉心
TOKEN[216]: 0.0010736    4 series
	series WORD[216,   1]: 0.0005169 本篇
	series WORD[216,   2]: 0.0003286 正篇
	series WORD[216,   3]: 0.0001394 本編
	series WORD[216,   4]: 0.0000886 正編
TOKEN[217]: 0.0010694    2 segment
	segment WORD[217,   1]: 0.0009411 一房
	segment WORD[217,   2]: 0.0000642 房
TOKEN[218]: 0.0010686    2 doorway
	doorway WORD[218,   1]: 0.0009592 扉口
	doorway WORD[218,   2]: 0.0001094 屋戸
TOKEN[219]: 0.0010562    3 twisted
	twisted WORD[219,   1]: 0.0002753 捩じれる
	twisted WORD[219,   2]: 0.0002753 捩れる
	twisted WORD[219,   3]: 0.0002303 捩じ曲がる
TOKEN[220]: 0.0010457    3 number
	number WORD[220,   1]: 0.0007548 遍
	number WORD[220,   2]: 0.0002020 偏角
	number WORD[220,   3]: 0.0000888 戸数
TOKEN[221]: 0.0010421    2 lachrymal
	lachrymal WORD[221,   1]: 0.0007760 涙道
	lachrymal WORD[221,   2]: 0.0002661 涙
TOKEN[222]: 0.0010382    2 employ
	employ WORD[222,   1]: 0.0006800 雇い入れる
	employ WORD[222,   2]: 0.0003581 雇う
TOKEN[223]: 0.0010369    2 concluding
	concluding WORD[223,   1]: 0.0008167 後篇
	concluding WORD[223,   2]: 0.0002202 後編
TOKEN[224]: 0.0010362    2 cluster
	cluster WORD[224,   1]: 0.0009119 一房
	cluster WORD[224,   2]: 0.0000622 房
TOKEN[225]: 0.0010362    2 bunch
	bunch WORD[225,   1]: 0.0009119 一房
	bunch WORD[225,   2]: 0.0000622 房
TOKEN[226]: 0.0010354    4 low
	low WORD[226,   1]: 0.0004724 煽る
	low WORD[226,   2]: 0.0004724 煽り
	low WORD[226,   3]: 0.0000709 切り戸
	low WORD[226,   4]: 0.0000196 低所
TOKEN[227]: 0.0010331    2 reflect
	reflect WORD[227,   1]: 0.0005166 顧みる
	reflect WORD[227,   2]: 0.0005166 顧る
TOKEN[228]: 0.0010323    1 deputy
	deputy WORD[228,   1]: 0.0010323 副編
TOKEN[229]: 0.0010302    2 fish
	fish WORD[229,   1]: 0.0009606 遍羅
	fish WORD[229,   2]: 0.0000696 魚偏
TOKEN[230]: 0.0010173    1 wide
	wide WORD[230,   1]: 0.0010173 遍く
TOKEN[231]: 0.0010100    2 arrangement
	arrangement WORD[231,   1]: 0.0009438 作編曲
	arrangement WORD[231,   2]: 0.0000662 編曲
TOKEN[232]: 0.0010088    3 whole
	whole WORD[232,   1]: 0.0008095 満遍
	whole WORD[232,   2]: 0.0001508 全戸
	whole WORD[232,   3]: 0.0000485 全編
TOKEN[233]: 0.0010044    4 opposed
	opposed WORD[233,   1]: 0.0004836 本篇
	opposed WORD[233,   2]: 0.0003075 正篇
	opposed WORD[233,   3]: 0.0001304 本編
	opposed WORD[233,   4]: 0.0000829 正編
TOKEN[234]: 0.0010002    2 consider
	consider WORD[234,   1]: 0.0005001 顧みる
	consider WORD[234,   2]: 0.0005001 顧る
TOKEN[235]: 0.0009999    2 working
	working WORD[235,   1]: 0.0009927 雇われ
	working WORD[235,   2]: 0.0000071 政所
TOKEN[236]: 0.0009942    1 picture
	picture WORD[236,   1]: 0.0009942 扁額
TOKEN[237]: 0.0009907    3 history
	history WORD[237,   1]: 0.0008632 遍歴
	history WORD[237,   2]: 0.0000638 編さん
	history WORD[237,   3]: 0.0000638 編纂
TOKEN[238]: 0.0009890    7 return
	return WORD[238,   1]: 0.0004006 戻り値
	return WORD[238,   2]: 0.0002097 組み戻し
	return WORD[238,   3]: 0.0001263 戻り
	return WORD[238,   4]: 0.0000884 戻り梅雨
	return WORD[238,   5]: 0.0000631 戻す
	return WORD[238,   6]: 0.0000505 立ち戻る
	return WORD[238,   7]: 0.0000505 立戻る
TOKEN[239]: 0.0009880    5 text
	text WORD[239,   1]: 0.0004694 篇
	text WORD[239,   2]: 0.0003008 正篇
	text WORD[239,   3]: 0.0001265 編
	text WORD[239,   4]: 0.0000811 正編
	text WORD[239,   5]: 0.0000051 所
TOKEN[240]: 0.0009813    1 associate
	associate WORD[240,   1]: 0.0009813 副編
TOKEN[241]: 0.0009750    4 pay
	pay WORD[241,   1]: 0.0004275 顧みる
	pay WORD[241,   2]: 0.0004275 顧る
	pay WORD[241,   3]: 0.0000600 払い戻す
	pay WORD[241,   4]: 0.0000600 払戻す
TOKEN[242]: 0.0009646    6 film
	film WORD[242,   1]: 0.0003194 長篇
	film WORD[242,   2]: 0.0002387 本篇
	film WORD[242,   3]: 0.0002016 短篇
	film WORD[242,   4]: 0.0000861 長編
	film WORD[242,   5]: 0.0000644 本編
	film WORD[242,   6]: 0.0000544 短編
TOKEN[243]: 0.0009634    9 person
	person WORD[243,   1]: 0.0006510 雇われ
	person WORD[243,   2]: 0.0001366 封戸
	person WORD[243,   3]: 0.0000708 偏物
	person WORD[243,   4]: 0.0000596 人偏
	person WORD[243,   5]: 0.0000317 房主
	person WORD[243,   6]: 0.0000043 所縁
	person WORD[243,   7]: 0.0000033 大所
	person WORD[243,   8]: 0.0000032 所持
	person WORD[243,   9]: 0.0000028 一所
TOKEN[244]: 0.0009339    3 finish
	finish WORD[244,   1]: 0.0003113 編みあげる
	finish WORD[244,   2]: 0.0003113 編み上げる
	finish WORD[244,   3]: 0.0003113 編上げる
TOKEN[245]: 0.0009325    1 incinerator
	incinerator WORD[245,   1]: 0.0009325 廃炉
TOKEN[246]: 0.0009316    1 mantelpiece
	mantelpiece WORD[246,   1]: 0.0009316 炉棚
TOKEN[247]: 0.0009308    2 nuclear
	nuclear WORD[247,   1]: 0.0007498 廃炉
	nuclear WORD[247,   2]: 0.0001810 炉心
TOKEN[248]: 0.0009283    2 resign
	resign WORD[248,   1]: 0.0004642 肩たたき
	resign WORD[248,   2]: 0.0004642 肩叩き
TOKEN[249]: 0.0009257    5 work
	work WORD[249,   1]: 0.0005616 力編
	work WORD[249,   2]: 0.0001813 篇
	work WORD[249,   3]: 0.0000999 捩り
	work WORD[249,   4]: 0.0000489 編
	work WORD[249,   5]: 0.0000339 編み出す
TOKEN[250]: 0.0009247    4 hair
	hair WORD[250,   1]: 0.0005937 一房
	hair WORD[250,   2]: 0.0002086 三つ編み
	hair WORD[250,   3]: 0.0000415 房主
	hair WORD[250,   4]: 0.0000405 房
TOKEN[251]: 0.0009239    2 arousal
	arousal WORD[251,   1]: 0.0008248 煽情
	arousal WORD[251,   2]: 0.0000991 扇情
TOKEN[252]: 0.0009201    6 redemption
	redemption WORD[252,   1]: 0.0002169 受戻し
	redemption WORD[252,   2]: 0.0002169 請け戻し
	redemption WORD[252,   3]: 0.0002169 請戻し
	redemption WORD[252,   4]: 0.0001483 受け戻し
	redemption WORD[252,   5]: 0.0000605 買い戻し
	redemption WORD[252,   6]: 0.0000605 買戻し
TOKEN[253]: 0.0009135    3 past
	past WORD[253,   1]: 0.0004137 顧みる
	past WORD[253,   2]: 0.0004137 顧る
	past WORD[253,   3]: 0.0000861 足偏
TOKEN[254]: 0.0009126    2 latter
	latter WORD[254,   1]: 0.0007188 後篇
	latter WORD[254,   2]: 0.0001938 後編
TOKEN[255]: 0.0009092    4 novel
	novel WORD[255,   1]: 0.0003585 長篇
	novel WORD[255,   2]: 0.0003576 中篇
	novel WORD[255,   3]: 0.0000967 長編
	novel WORD[255,   4]: 0.0000964 中編
TOKEN[256]: 0.0009021    2 natural
	natural WORD[256,   1]: 0.0004913 房宿
	natural WORD[256,   2]: 0.0004108 地肩
TOKEN[257]: 0.0008989    3 plain
	plain WORD[257,   1]: 0.0006953 扁たい
	plain WORD[257,   2]: 0.0001242 白扇
	plain WORD[257,   3]: 0.0000794 表編み
TOKEN[258]: 0.0008985    1 wax
	wax WORD[258,   1]: 0.0008985 戸走り
TOKEN[259]: 0.0008917    3 personal
	personal WORD[259,   1]: 0.0008264 遍歴
	personal WORD[259,   2]: 0.0000598 山房
	personal WORD[259,   3]: 0.0000055 内所
TOKEN[260]: 0.0008893    1 value
	value WORD[260,   1]: 0.0008893 戻り値
TOKEN[261]: 0.0008816    1 lesser
	lesser WORD[261,   1]: 0.0008816 神楽蝙蝠
TOKEN[262]: 0.0008764    1 agitate
	agitate WORD[262,   1]: 0.0008764 煽る
TOKEN[263]: 0.0008755    1 crayfish
	crayfish WORD[263,   1]: 0.0008755 団扇海老
TOKEN[264]: 0.0008721    3 obstinate
	obstinate WORD[264,   1]: 0.0006104 偏固
	obstinate WORD[264,   2]: 0.0001308 偏屈
	obstinate WORD[264,   3]: 0.0001308 偏窟
TOKEN[265]: 0.0008655    5 temple
	temple WORD[265,   1]: 0.0007382 開炉
	temple WORD[265,   2]: 0.0000579 僧房
	temple WORD[265,   3]: 0.0000542 山房
	temple WORD[265,   4]: 0.0000078 札所
	temple WORD[265,   5]: 0.0000074 納所
TOKEN[266]: 0.0008650    1 endless
	endless WORD[266,   1]: 0.0008650 涙川
TOKEN[267]: 0.0008647    2 stirring
	stirring WORD[267,   1]: 0.0007719 煽情
	stirring WORD[267,   2]: 0.0000928 扇情
TOKEN[268]: 0.0008564    2 lachrymose
	lachrymose WORD[268,   1]: 0.0004282 涙もろい
	lachrymose WORD[268,   2]: 0.0004282 涙脆い
TOKEN[269]: 0.0008562    3 section
	section WORD[269,   1]: 0.0007490 一房
	section WORD[269,   2]: 0.0000511 房
	section WORD[269,   3]: 0.0000050 局所
TOKEN[270]: 0.0008561    3 stubborn
	stubborn WORD[270,   1]: 0.0005993 偏固
	stubborn WORD[270,   2]: 0.0001284 偏屈
	stubborn WORD[270,   3]: 0.0001284 偏窟
TOKEN[271]: 0.0008545    3 name
	name WORD[271,   1]: 0.0005251 偏諱
	name WORD[271,   2]: 0.0003185 騙る
	name WORD[271,   3]: 0.0000110 名所
TOKEN[272]: 0.0008534    1 lentil
	lentil WORD[272,   1]: 0.0008534 扁豆
TOKEN[273]: 0.0008488    2 studio
	studio WORD[273,   1]: 0.0007599 画房
	studio WORD[273,   2]: 0.0000888 工房
TOKEN[274]: 0.0008462    4 massage
	massage WORD[274,   1]: 0.0003203 肩たたき
	massage WORD[274,   2]: 0.0003203 肩叩き
	massage WORD[274,   3]: 0.0001028 肩もみ
	massage WORD[274,   4]: 0.0001028 肩揉み
TOKEN[275]: 0.0008433    2 blast
	blast WORD[275,   1]: 0.0006550 煽り
	blast WORD[275,   2]: 0.0001883 高炉
TOKEN[276]: 0.0008366    1 times
	times WORD[276,   1]: 0.0008366 遍
TOKEN[277]: 0.0008319    1 teary
	teary WORD[277,   1]: 0.0008319 涙目
TOKEN[278]: 0.0008287    2 general
	general WORD[278,   1]: 0.0008215 普遍
	general WORD[278,   2]: 0.0000072 政所
TOKEN[279]: 0.0008272    1 posterior
	posterior WORD[279,   1]: 0.0008272 後房
TOKEN[280]: 0.0008268    5 article
	article WORD[280,   1]: 0.0002837 掌篇
	article WORD[280,   2]: 0.0002837 小篇
	article WORD[280,   3]: 0.0001065 受け戻す
	article WORD[280,   4]: 0.0000765 掌編
	article WORD[280,   5]: 0.0000765 小編
TOKEN[281]: 0.0008256    1 hinge
	hinge WORD[281,   1]: 0.0008256 枢戸
TOKEN[282]: 0.0008192    1 lobster
	lobster WORD[282,   1]: 0.0008192 団扇海老
TOKEN[283]: 0.0008157    5 stitch
	stitch WORD[283,   1]: 0.0005006 縄編み
	stitch WORD[283,   2]: 0.0000894 裏編み
	stitch WORD[283,   3]: 0.0000842 編み目
	stitch WORD[283,   4]: 0.0000842 編目
	stitch WORD[283,   5]: 0.0000572 鎖編み
TOKEN[284]: 0.0008125    1 hatch
	hatch WORD[284,   1]: 0.0008125 扉口
TOKEN[285]: 0.0008106    2 excitement
	excitement WORD[285,   1]: 0.0007237 煽情
	excitement WORD[285,   2]: 0.0000870 扇情
TOKEN[286]: 0.0008071    6 arm
	arm WORD[286,   1]: 0.0001749 捩じ上げる
	arm WORD[286,   2]: 0.0001339 強肩
	arm WORD[286,   3]: 0.0001298 肩すかし
	arm WORD[286,   4]: 0.0001298 肩透かし
	arm WORD[286,   5]: 0.0001193 捩じ伏せる
	arm WORD[286,   6]: 0.0001193 捩伏せる
TOKEN[287]: 0.0007940    1 anxiety
	anxiety WORD[287,   1]: 0.0007940 後顧
TOKEN[288]: 0.0007936    2 electric
	electric WORD[288,   1]: 0.0006395 電炉
	electric WORD[288,   2]: 0.0001540 焜炉
TOKEN[289]: 0.0007912    2 sunken
	sunken WORD[289,   1]: 0.0003956 囲炉裏
	sunken WORD[289,   2]: 0.0003956 囲炉裡
TOKEN[290]: 0.0007905    1 gust
	gust WORD[290,   1]: 0.0007905 煽り
TOKEN[291]: 0.0007848    1 flood
	flood WORD[291,   1]: 0.0007848 涙川
TOKEN[292]: 0.0007838    3 sexual
	sexual WORD[292,   1]: 0.0006345 煽情
	sexual WORD[292,   2]: 0.0000762 扇情
	sexual WORD[292,   3]: 0.0000730 房事
TOKEN[293]: 0.0007823    5 household
	household WORD[293,   1]: 0.0004782 封戸
	household WORD[293,   2]: 0.0001180 一戸
	household WORD[293,   3]: 0.0000909 全戸
	household WORD[293,   4]: 0.0000896 戸主
	household WORD[293,   5]: 0.0000057 所帯
TOKEN[294]: 0.0007779    4 quarters
	quarters WORD[294,   1]: 0.0003711 房室
	quarters WORD[294,   2]: 0.0003181 後房
	quarters WORD[294,   3]: 0.0000784 僧房
	quarters WORD[294,   4]: 0.0000102 屯所
TOKEN[295]: 0.0007728    2 round
	round WORD[295,   1]: 0.0003864 顧みる
	round WORD[295,   2]: 0.0003864 顧る
TOKEN[296]: 0.0007704    1 gland
	gland WORD[296,   1]: 0.0007704 涙腺
TOKEN[297]: 0.0007687    4 strong
	strong WORD[297,   1]: 0.0005761 煽情
	strong WORD[297,   2]: 0.0001184 強肩
	strong WORD[297,   3]: 0.0000692 扇情
	strong WORD[297,   4]: 0.0000050 長所
TOKEN[298]: 0.0007676    4 turn
	turn WORD[298,   1]: 0.0003541 顧みる
	turn WORD[298,   2]: 0.0003541 顧る
	turn WORD[298,   3]: 0.0000552 戻す
	turn WORD[298,   4]: 0.0000044 随所
TOKEN[299]: 0.0007675    1 drinker
	drinker WORD[299,   1]: 0.0003837 上戸
TOKEN[300]: 0.0007664    3 bitter
	bitter WORD[300,   1]: 0.0002587 紅涙
	bitter WORD[300,   2]: 0.0002553 血涙
	bitter WORD[300,   3]: 0.0002524 悔し涙
TOKEN[301]: 0.0007649    1 pivot
	pivot WORD[301,   1]: 0.0007649 枢戸
TOKEN[302]: 0.0007645    1 month
	month WORD[302,   1]: 0.0007645 開炉
TOKEN[303]: 0.0007621    5 force
	force WORD[303,   1]: 0.0002666 新篇
	force WORD[303,   2]: 0.0002184 力編
	force WORD[303,   3]: 0.0001026 捩じ伏せる
	force WORD[303,   4]: 0.0001026 捩伏せる
	force WORD[303,   5]: 0.0000719 新編
TOKEN[304]: 0.0007618    4 given
	given WORD[304,   1]: 0.0002667 涙もろい
	given WORD[304,   2]: 0.0002667 涙脆い
	given WORD[304,   3]: 0.0002145 封戸
	given WORD[304,   4]: 0.0000140 所与
TOKEN[305]: 0.0007571    4 contrary
	contrary WORD[305,   1]: 0.0001974 捩じくれる
	contrary WORD[305,   2]: 0.0001346 捩じれる
	contrary WORD[305,   3]: 0.0001346 捩れる
	contrary WORD[305,   4]: 0.0000779 戻る
TOKEN[306]: 0.0007569    2 deception
	deception WORD[306,   1]: 0.0003785 騙しとる
	deception WORD[306,   2]: 0.0003784 騙し取る
TOKEN[307]: 0.0007543    1 rain
	rain WORD[307,   1]: 0.0007543 涙雨
TOKEN[308]: 0.0007534    1 southwest
	southwest WORD[308,   1]: 0.0007534 白房
TOKEN[309]: 0.0007526    3 atrium
	atrium WORD[309,   1]: 0.0003480 左房
	atrium WORD[309,   2]: 0.0003166 右房
	atrium WORD[309,   3]: 0.0000880 心房
TOKEN[310]: 0.0007473    2 amount
	amount WORD[310,   1]: 0.0004914 煽る
	amount WORD[310,   2]: 0.0002559 涙金
TOKEN[311]: 0.0007350    2 second
	second WORD[311,   1]: 0.0005789 中篇
	second WORD[311,   2]: 0.0001561 中編
TOKEN[312]: 0.0007349    1 paying
	paying WORD[312,   1]: 0.0007349 眷顧
TOKEN[313]: 0.0007316    1 cajole
	cajole WORD[313,   1]: 0.0007316 煽てる
TOKEN[314]: 0.0007273    1 worry
	worry WORD[314,   1]: 0.0007273 後顧
TOKEN[315]: 0.0007268    3 wrench
	wrench WORD[315,   1]: 0.0003363 捩じ倒す
	wrench WORD[315,   2]: 0.0002140 捩じ上げる
	wrench WORD[315,   3]: 0.0001765 捩じる
TOKEN[316]: 0.0007257    9 made
	made WORD[316,   1]: 0.0001354 簾戸
	made WORD[316,   2]: 0.0001012 桧扇
	made WORD[316,   3]: 0.0001012 檜扇
	made WORD[316,   4]: 0.0000716 編木
	made WORD[316,   5]: 0.0000714 編み戸
	made WORD[316,   6]: 0.0000714 編戸
	made WORD[316,   7]: 0.0000655 枝折り戸
	made WORD[316,   8]: 0.0000655 枝折戸
	made WORD[316,   9]: 0.0000425 杉戸
TOKEN[317]: 0.0007252    4 desire
	desire WORD[317,   1]: 0.0006355 煽情
	desire WORD[317,   2]: 0.0000764 扇情
	desire WORD[317,   3]: 0.0000081 所願
	desire WORD[317,   4]: 0.0000052 所望
TOKEN[318]: 0.0007211    2 employer
	employer WORD[318,   1]: 0.0003606 雇い主
	employer WORD[318,   2]: 0.0003606 雇主
TOKEN[319]: 0.0007207    1 consultant
	consultant WORD[319,   1]: 0.0007207 顧問
TOKEN[320]: 0.0007206    4 going
	going WORD[320,   1]: 0.0005835 行人偏
	going WORD[320,   2]: 0.0000752 行き戻り
	going WORD[320,   3]: 0.0000565 後戻り
	going WORD[320,   4]: 0.0000054 余所行き
TOKEN[321]: 0.0007096    4 perverse
	perverse WORD[321,   1]: 0.0001431 捩じれる
	perverse WORD[321,   2]: 0.0001431 捩れる
	perverse WORD[321,   3]: 0.0001402 偏屈
	perverse WORD[321,   4]: 0.0001402 偏窟
TOKEN[322]: 0.0007027    5 shutter
	shutter WORD[322,   1]: 0.0001551 戸
	shutter WORD[322,   2]: 0.0001317 鎧戸
	shutter WORD[322,   3]: 0.0000999 揚げ戸
	shutter WORD[322,   4]: 0.0000999 揚戸
	shutter WORD[322,   5]: 0.0000610 雨戸
TOKEN[323]: 0.0007015    2 regular
	regular WORD[323,   1]: 0.0006958 常雇い
	regular WORD[323,   2]: 0.0000056 通所
TOKEN[324]: 0.0007008    3 dress
	dress WORD[324,   1]: 0.0002753 肩ひも
	dress WORD[324,   2]: 0.0002753 肩紐
	dress WORD[324,   3]: 0.0001501 肩巾
TOKEN[325]: 0.0006955    1 flatter
	flatter WORD[325,   1]: 0.0006955 煽てる
TOKEN[326]: 0.0006953    1 simple
	simple WORD[326,   1]: 0.0006953 扁たい
TOKEN[327]: 0.0006921    2 chamber
	chamber WORD[327,   1]: 0.0003727 房室
	chamber WORD[327,   2]: 0.0003195 後房
TOKEN[328]: 0.0006908    1 satellite
	satellite WORD[328,   1]: 0.0006908 房宿
TOKEN[329]: 0.0006890    1 impact
	impact WORD[329,   1]: 0.0006890 煽り
TOKEN[330]: 0.0006803    1 level
	level WORD[330,   1]: 0.0006803 扁たい
TOKEN[331]: 0.0006797    2 pun
	pun WORD[331,   1]: 0.0001699 捩る
	pun WORD[331,   2]: 0.0001699 捩り
TOKEN[332]: 0.0006794    2 distort
	distort WORD[332,   1]: 0.0001751 捩る
	distort WORD[332,   2]: 0.0001542 捩じ曲げる
TOKEN[333]: 0.0006748    1 retrospection
	retrospection WORD[333,   1]: 0.0006748 回顧
TOKEN[334]: 0.0006741    1 flattery
	flattery WORD[334,   1]: 0.0006741 煽て
TOKEN[335]: 0.0006739    2 laborer
	laborer WORD[335,   1]: 0.0003369 日雇
	laborer WORD[335,   2]: 0.0003369 日雇い
TOKEN[336]: 0.0006675    1 fluid
	fluid WORD[336,   1]: 0.0006675 涙液
TOKEN[337]: 0.0006673    4 original
	original WORD[337,   1]: 0.0002942 正篇
	original WORD[337,   2]: 0.0002314 本篇
	original WORD[337,   3]: 0.0000793 正編
	original WORD[337,   4]: 0.0000624 本編
TOKEN[338]: 0.0006638    4 opening
	opening WORD[338,   1]: 0.0002848 開扉
	opening WORD[338,   2]: 0.0002021 扉
	opening WORD[338,   3]: 0.0001724 炉開き
	opening WORD[338,   4]: 0.0000044 開所
TOKEN[339]: 0.0006633    1 special
	special WORD[339,   1]: 0.0006633 眷顧
TOKEN[340]: 0.0006584    5 time
	time WORD[340,   1]: 0.0004348 一遍
	time WORD[340,   2]: 0.0001931 涙雨
	time WORD[340,   3]: 0.0000100 為所
	time WORD[340,   4]: 0.0000074 出所
	time WORD[340,   5]: 0.0000058 捨て所
TOKEN[341]: 0.0006556    2 strap
	strap WORD[341,   1]: 0.0003278 肩ひも
	strap WORD[341,   2]: 0.0003278 肩紐
TOKEN[342]: 0.0006529    4 workshop
	workshop WORD[342,   1]: 0.0003667 画房
	workshop WORD[342,   2]: 0.0001397 作物所
	workshop WORD[342,   3]: 0.0000857 工房
	workshop WORD[342,   4]: 0.0000608 仏所
TOKEN[343]: 0.0006503    2 language
	language WORD[343,   1]: 0.0006439 扁たい
	language WORD[343,   2]: 0.0000064 余所行き
TOKEN[344]: 0.0006460    1 sand
	sand WORD[344,   1]: 0.0006460 団扇海老
TOKEN[345]: 0.0006448    4 backfill
	backfill WORD[345,   1]: 0.0002149 埋め戻し
	backfill WORD[345,   2]: 0.0002149 埋戻し
	backfill WORD[345,   3]: 0.0001075 埋め戻す
	backfill WORD[345,   4]: 0.0001075 埋戻す
TOKEN[346]: 0.0006438    1 leaf
	leaf WORD[346,   1]: 0.0006438 裏扉
TOKEN[347]: 0.0006425    2 light
	light WORD[347,   1]: 0.0004331 偏光
	light WORD[347,   2]: 0.0002094 涙雨
TOKEN[348]: 0.0006408    2 novella
	novella WORD[348,   1]: 0.0005047 中篇
	novella WORD[348,   2]: 0.0001361 中編
TOKEN[349]: 0.0006384    3 neck
	neck WORD[349,   1]: 0.0003727 肩衝
	neck WORD[349,   2]: 0.0001328 肩こり
	neck WORD[349,   3]: 0.0001328 肩凝り
TOKEN[350]: 0.0006372    4 loan
	loan WORD[350,   1]: 0.0001730 受戻し
	loan WORD[350,   2]: 0.0001730 請け戻し
	loan WORD[350,   3]: 0.0001730 請戻し
	loan WORD[350,   4]: 0.0001182 受け戻し
TOKEN[351]: 0.0006357    2 pounding
	pounding WORD[351,   1]: 0.0003178 肩たたき
	pounding WORD[351,   2]: 0.0003178 肩叩き
TOKEN[352]: 0.0006349    1 advisor
	advisor WORD[352,   1]: 0.0006349 顧問
TOKEN[353]: 0.0006262    1 man
	man WORD[353,   1]: 0.0006262 行人偏
TOKEN[354]: 0.0006258    2 weeping
	weeping WORD[354,   1]: 0.0003129 涙もろい
	weeping WORD[354,   2]: 0.0003129 涙脆い
TOKEN[355]: 0.0006257    1 adviser
	adviser WORD[355,   1]: 0.0006257 顧問
TOKEN[356]: 0.0006194    2 moon
	moon WORD[356,   1]: 0.0005096 房宿
	moon WORD[356,   2]: 0.0001098 月偏
TOKEN[357]: 0.0006161    2 novelette
	novelette WORD[357,   1]: 0.0004853 中篇
	novelette WORD[357,   2]: 0.0001308 中編
TOKEN[358]: 0.0006148    1 engage
	engage WORD[358,   1]: 0.0006148 雇い入れる
TOKEN[359]: 0.0006106    1 solicitude
	solicitude WORD[359,   1]: 0.0006106 顧慮
TOKEN[360]: 0.0006056    1 reflecting
	reflecting WORD[360,   1]: 0.0006056 顧み
TOKEN[361]: 0.0006005    1 client
	client WORD[361,   1]: 0.0006005 顧客
TOKEN[362]: 0.0005989    4 deviation
	deviation WORD[362,   1]: 0.0003104 偏角
	deviation WORD[362,   2]: 0.0001049 偏差
	deviation WORD[362,   3]: 0.0001049 偏倚
	deviation WORD[362,   4]: 0.0000787 偏り
TOKEN[363]: 0.0005961    3 sloping
	sloping WORD[363,   1]: 0.0001987 なで肩
	sloping WORD[363,   2]: 0.0001987 撫で肩
	sloping WORD[363,   3]: 0.0001987 撫肩
TOKEN[364]: 0.0005953    2 ovary
	ovary WORD[364,   1]: 0.0004824 房室
	ovary WORD[364,   2]: 0.0001129 子房
TOKEN[365]: 0.0005908    2 stiff
	stiff WORD[365,   1]: 0.0002954 肩こり
	stiff WORD[365,   2]: 0.0002954 肩凝り
TOKEN[366]: 0.0005891    1 returned
	returned WORD[366,   1]: 0.0005891 戻り値
TOKEN[367]: 0.0005865    9 passage
	passage WORD[367,   1]: 0.0005415 涙道
	passage WORD[367,   2]: 0.0000053 所
	passage WORD[367,   3]: 0.0000049 か所
	passage WORD[367,   4]: 0.0000049 カ所
	passage WORD[367,   5]: 0.0000049 ケ所
	passage WORD[367,   6]: 0.0000049 ヵ所
	passage WORD[367,   7]: 0.0000049 ヶ所
	passage WORD[367,   8]: 0.0000049 個所
	passage WORD[367,   9]: 0.0000049 箇所
TOKEN[368]: 0.0005854    4 moment
	moment WORD[368,   1]: 0.0003328 瀬戸際
	moment WORD[368,   2]: 0.0001213 肩すかし
	moment WORD[368,   3]: 0.0001213 肩透かし
	moment WORD[368,   4]: 0.0000050 出所
TOKEN[369]: 0.0005807    3 epaulet
	epaulet WORD[369,   1]: 0.0001981 肩章
	epaulet WORD[369,   2]: 0.0001913 肩当
	epaulet WORD[369,   3]: 0.0001913 肩当て
TOKEN[370]: 0.0005804    4 formation
	formation WORD[370,   1]: 0.0003239 新篇
	formation WORD[370,   2]: 0.0000999 編隊
	formation WORD[370,   3]: 0.0000873 新編
	formation WORD[370,   4]: 0.0000693 編成
TOKEN[371]: 0.0005800    1 ancient
	ancient WORD[371,   1]: 0.0005800 玉篇
TOKEN[372]: 0.0005792    2 masterpiece
	masterpiece WORD[372,   1]: 0.0004562 雄篇
	masterpiece WORD[372,   2]: 0.0001230 雄編
TOKEN[373]: 0.0005723    2 daily
	daily WORD[373,   1]: 0.0002862 日雇
	daily WORD[373,   2]: 0.0002862 日雇い
