Summary: {Weight} {token}: {words[0:10]}
0.0081633    3 bread          : 麪包, 麵麭, 麺麭
	fame WORD[1127,   2]: 0.0000106 令名
TOKEN[1128]: 0.0002053    4 joke
	joke WORD[1128,   1]: 0.0001192 挾む
	joke WORD[1128,   2]: 0.0000222 巫山戯る
	joke WORD[1128,   3]: 0.0000222 巫山戯
	joke WORD[1128,   4]: 0.0000208 挟む
TOKEN[1129]: 0.0002049   10 hard
	hard WORD[1129,   1]: 0.0000750 板挾み
	hard WORD[1129,   2]: 0.0000310 稼ぎ人
	hard WORD[1129,   3]: 0.0000271 疎んじる
	hard WORD[1129,   4]: 0.0000236 零落れる
	hard WORD[1129,   5]: 0.0000164 疎む
	hard WORD[1129,   6]: 0.0000131 板挟み
	hard WORD[1129,   7]: 0.0000071 刻苦
	hard WORD[1129,   8]: 0.0000062 人違え
	hard WORD[1129,   9]: 0.0000026 現実
	hard WORD[1129,  10]: 0.0000026 結実
TOKEN[1130]: 0.0002049    2 covetous
	covetous WORD[1130,   1]: 0.0000683 貪慾
	covetous WORD[1130,   2]: 0.0000683 貪欲
TOKEN[1131]: 0.0002048   10 pleasant
	pleasant WORD[1131,   1]: 0.0000604 快漢
	pleasant WORD[1131,   2]: 0.0000233 快感
	pleasant WORD[1131,   3]: 0.0000233 快音
	pleasant WORD[1131,   4]: 0.0000192 欣快
	pleasant WORD[1131,   5]: 0.0000182 頬笑ましい
	pleasant WORD[1131,   6]: 0.0000170 愉快
	pleasant WORD[1131,   7]: 0.0000124 快い
	pleasant WORD[1131,   8]: 0.0000117 快眠
	pleasant WORD[1131,   9]: 0.0000117 快適
	pleasant WORD[1131,  10]: 0.0000076 春潮
TOKEN[1132]: 0.0002048   11 popular
	popular WORD[1132,   1]: 0.0000578 似せ絵
	popular WORD[1132,   2]: 0.0000578 似絵
	popular WORD[1132,   3]: 0.0000172 耳栓
	popular WORD[1132,   4]: 0.0000167 柄鏡
	popular WORD[1132,   5]: 0.0000072 合巻
	popular WORD[1132,   6]: 0.0000070 勝山
	popular WORD[1132,   7]: 0.0000063 絵合せ
	popular WORD[1132,   8]: 0.0000063 絵合わせ
	popular WORD[1132,   9]: 0.0000046 俗論
	popular WORD[1132,  10]: 0.0000037 輿論
	popular WORD[1132,  11]: 0.0000028 世論
TOKEN[1133]: 0.0002043    2 trim
	trim WORD[1133,   1]: 0.0001664 清楚
	trim WORD[1133,   2]: 0.0000380 挟み切る
TOKEN[1134]: 0.0002038   30 real
	real WORD[1134,   1]: 0.0000290 実機
	real WORD[1134,   2]: 0.0000128 写し絵
	real WORD[1134,   3]: 0.0000124 実部
	real WORD[1134,   4]: 0.0000107 真似事
	real WORD[1134,   5]: 0.0000088 真剣
	real WORD[1134,   6]: 0.0000083 本領
	real WORD[1134,   7]: 0.0000062 実像
	real WORD[1134,   8]: 0.0000062 実在
	real WORD[1134,   9]: 0.0000062 実
	real WORD[1134,  10]: 0.0000062 実況
	real WORD[1134,  11]: 0.0000062 実感
	real WORD[1134,  12]: 0.0000048 情実
	real WORD[1134,  13]: 0.0000048 実姉
	real WORD[1134,  14]: 0.0000048 実害
	real WORD[1134,  15]: 0.0000048 実意
	real WORD[1134,  16]: 0.0000031 実力
	real WORD[1134,  17]: 0.0000031 実名
	real WORD[1134,  18]: 0.0000031 実母
	real WORD[1134,  19]: 0.0000031 実物
	real WORD[1134,  20]: 0.0000031 実情
	real WORD[1134,  21]: 0.0000031 実状
	real WORD[1134,  22]: 0.0000031 実父
	real WORD[1134,  23]: 0.0000031 実相
	real WORD[1134,  24]: 0.0000031 実勢
	real WORD[1134,  25]: 0.0000031 実数
	real WORD[1134,  26]: 0.0000031 実写
	real WORD[1134,  27]: 0.0000031 実質
	real WORD[1134,  28]: 0.0000031 実権
	real WORD[1134,  29]: 0.0000023 内懐
	real WORD[1134,  30]: 0.0000018 内心
TOKEN[1135]: 0.0002037    1 submarine
	submarine WORD[1135,   1]: 0.0002037 海嶺
TOKEN[1136]: 0.0002034   11 similar
	similar WORD[1136,   1]: 0.0000914 圏点
	similar WORD[1136,   2]: 0.0000309 連奏
	similar WORD[1136,   3]: 0.0000216 聖柄
	similar WORD[1136,   4]: 0.0000128 類題
	similar WORD[1136,   5]: 0.0000099 似る
	similar WORD[1136,   6]: 0.0000095 冷やし飴
	similar WORD[1136,   7]: 0.0000084 極似
	similar WORD[1136,   8]: 0.0000084 酷似
	similar WORD[1136,   9]: 0.0000046 比定
	similar WORD[1136,  10]: 0.0000045 梶棒
	similar WORD[1136,  11]: 0.0000013 野人
TOKEN[1137]: 0.0002034   19 true
	true WORD[1137,   1]: 0.0001198 貞実
	true WORD[1137,   2]: 0.0000115 法界
	true WORD[1137,   3]: 0.0000086 正念
	true WORD[1137,   4]: 0.0000060 内状
	true WORD[1137,   5]: 0.0000059 実相
	true WORD[1137,   6]: 0.0000050 内実
	true WORD[1137,   7]: 0.0000046 実否
	true WORD[1137,   8]: 0.0000046 実説
	true WORD[1137,   9]: 0.0000046 実記
	true WORD[1137,  10]: 0.0000037 実紀
	true WORD[1137,  11]: 0.0000034 如実
	true WORD[1137,  12]: 0.0000030 実話
	true WORD[1137,  13]: 0.0000030 実力
	true WORD[1137,  14]: 0.0000030 実像
	true WORD[1137,  15]: 0.0000030 実態
	true WORD[1137,  16]: 0.0000030 実体
	true WORD[1137,  17]: 0.0000030 実勢
	true WORD[1137,  18]: 0.0000030 実数
	true WORD[1137,  19]: 0.0000018 内情
TOKEN[1138]: 0.0002033    1 pox
	pox WORD[1138,   1]: 0.0001016 瘡
TOKEN[1139]: 0.0002031    3 emotional
	emotional WORD[1139,   1]: 0.0000422 抉る
	emotional WORD[1139,   2]: 0.0000215 感吟
	emotional WORD[1139,   3]: 0.0000128 創
TOKEN[1140]: 0.0002029    9 standard
	standard WORD[1140,   1]: 0.0000637 以下
	standard WORD[1140,   2]: 0.0000612 馬験
	standard WORD[1140,   3]: 0.0000179 決まりごと
	standard WORD[1140,   4]: 0.0000179 決まり事
	standard WORD[1140,   5]: 0.0000081 定番
	standard WORD[1140,   6]: 0.0000076 定石
	standard WORD[1140,   7]: 0.0000062 定訳
	standard WORD[1140,   8]: 0.0000062 定本
	standard WORD[1140,   9]: 0.0000059 定跡
TOKEN[1141]: 0.0002027    2 avaricious
	avaricious WORD[1141,   1]: 0.0000676 貪慾
	avaricious WORD[1141,   2]: 0.0000676 貪欲
TOKEN[1142]: 0.0002025    1 sewing
	sewing WORD[1142,   1]: 0.0002025 裁ち鋏
TOKEN[1143]: 0.0002025    1 oppressive
	oppressive WORD[1143,   1]: 0.0002025 苛斂
TOKEN[1144]: 0.0002021    2 sandwich
	sandwich WORD[1144,   1]: 0.0001497 挾む
	sandwich WORD[1144,   2]: 0.0000262 挟む
TOKEN[1145]: 0.0002016   20 set
	set WORD[1145,   1]: 0.0000901 缺ける
	set WORD[1145,   2]: 0.0000282 零本
	set WORD[1145,   3]: 0.0000105 奉る
	set WORD[1145,   4]: 0.0000096 下巻
	set WORD[1145,   5]: 0.0000095 創る
	set WORD[1145,   6]: 0.0000091 決める
	set WORD[1145,   7]: 0.0000091 題詠
	set WORD[1145,   8]: 0.0000046 決まる
	set WORD[1145,   9]: 0.0000045 上巻
	set WORD[1145,  10]: 0.0000043 全巻
	set WORD[1145,  11]: 0.0000034 横棒
	set WORD[1145,  12]: 0.0000034 定食
	set WORD[1145,  13]: 0.0000033 会席
	set WORD[1145,  14]: 0.0000019 とり除く
	set WORD[1145,  15]: 0.0000019 取り除く
	set WORD[1145,  16]: 0.0000019 取除く
	set WORD[1145,  17]: 0.0000019 取り除ける
	set WORD[1145,  18]: 0.0000018 全書
	set WORD[1145,  19]: 0.0000014 巻数
	set WORD[1145,  20]: 0.0000010 全
TOKEN[1146]: 0.0002009    1 buccal
	buccal WORD[1146,   1]: 0.0002009 頬側
TOKEN[1147]: 0.0002008    2 Oriental
	Oriental WORD[1147,   1]: 0.0001750 胡琴
	Oriental WORD[1147,   2]: 0.0000258 鎌柄
TOKEN[1148]: 0.0002007    3 property
	property WORD[1148,   1]: 0.0001848 拾い主
	property WORD[1148,   2]: 0.0000131 拾得
	property WORD[1148,   3]: 0.0000028 内帑
TOKEN[1149]: 0.0002005    6 fighting
	fighting WORD[1149,   1]: 0.0000628 一人相撲
	fighting WORD[1149,   2]: 0.0000593 ひとり相撲
	fighting WORD[1149,   3]: 0.0000593 独り相撲
	fighting WORD[1149,   4]: 0.0000135 剣戟
	fighting WORD[1149,   5]: 0.0000032 実戦
	fighting WORD[1149,   6]: 0.0000025 闘病
TOKEN[1150]: 0.0002004    1 blackhead
	blackhead WORD[1150,   1]: 0.0002004 角栓
TOKEN[1151]: 0.0002003    8 formal
	formal WORD[1151,   1]: 0.0000987 桧扇
	formal WORD[1151,   2]: 0.0000409 答辞
	formal WORD[1151,   3]: 0.0000132 本会
	formal WORD[1151,   4]: 0.0000111 余所余所しい
	formal WORD[1151,   5]: 0.0000081 余所行き
	formal WORD[1151,   6]: 0.0000073 後座
	formal WORD[1151,   7]: 0.0000041 会談
	formal WORD[1151,   8]: 0.0000022 座敷
TOKEN[1152]: 0.0002001    1 sink
	sink WORD[1152,   1]: 0.0002001 滲み込む
TOKEN[1153]: 0.0002001    5 ornamental
	ornamental WORD[1153,   1]: 0.0001319 桧葉
	ornamental WORD[1153,   2]: 0.0000426 毛槍
	ornamental WORD[1153,   3]: 0.0000095 捨て石
	ornamental WORD[1153,   4]: 0.0000095 捨石
	ornamental WORD[1153,   5]: 0.0000065 覆輪
TOKEN[1154]: 0.0001997    1 excavate
	excavate WORD[1154,   1]: 0.0000499 抉る
TOKEN[1155]: 0.0001994    7 fit
	fit WORD[1155,   1]: 0.0000529 咳き上げる
	fit WORD[1155,   2]: 0.0000341 咳きこむ
	fit WORD[1155,   3]: 0.0000341 咳き込む
	fit WORD[1155,   4]: 0.0000341 咳こむ
	fit WORD[1155,   5]: 0.0000341 咳込む
	fit WORD[1155,   6]: 0.0000035 納まる
	fit WORD[1155,   7]: 0.0000034 忠実
TOKEN[1156]: 0.0001993    1 biwa
	biwa WORD[1156,   1]: 0.0001993 胡琴
TOKEN[1157]: 0.0001992    8 deed
	deed WORD[1157,   1]: 0.0000935 売券
	deed WORD[1157,   2]: 0.0000230 券文
	deed WORD[1157,   3]: 0.0000208 地券
	deed WORD[1157,   4]: 0.0000121 快挙
	deed WORD[1157,   5]: 0.0000108 估券
	deed WORD[1157,   6]: 0.0000108 沽券
	deed WORD[1157,   7]: 0.0000098 手柄
	deed WORD[1157,   8]: 0.0000078 神機
TOKEN[1158]: 0.0001991   10 distant
	distant WORD[1158,   1]: 0.0000381 疎意
	distant WORD[1158,   2]: 0.0000336 疎々しい
	distant WORD[1158,   3]: 0.0000336 疎疎しい
	distant WORD[1158,   4]: 0.0000204 疎
	distant WORD[1158,   5]: 0.0000204 疎い
	distant WORD[1158,   6]: 0.0000118 余所余所しい
	distant WORD[1158,   7]: 0.0000114 三界
	distant WORD[1158,   8]: 0.0000033 冷やか
	distant WORD[1158,   9]: 0.0000033 冷ややか
	distant WORD[1158,  10]: 0.0000030 冷たい
TOKEN[1159]: 0.0001987    2 Chamaecyparis
	Chamaecyparis WORD[1159,   1]: 0.0000993 桧
	Chamaecyparis WORD[1159,   2]: 0.0000993 桧木
TOKEN[1160]: 0.0001981    2 inaccessible
	inaccessible WORD[1160,   1]: 0.0001538 嶮しい
	inaccessible WORD[1160,   2]: 0.0000444 険しい
TOKEN[1161]: 0.0001972    3 predecessor
	predecessor WORD[1161,   1]: 0.0001953 先蹤
	predecessor WORD[1161,   2]: 0.0000010 前人
	predecessor WORD[1161,   3]: 0.0000010 先人
TOKEN[1162]: 0.0001971    2 summit
	summit WORD[1162,   1]: 0.0001070 山嶺
	summit WORD[1162,   2]: 0.0000901 嶺
TOKEN[1163]: 0.0001971   12 power
	power WORD[1163,   1]: 0.0000714 唸り声
	power WORD[1163,   2]: 0.0000714 唸声
	power WORD[1163,   3]: 0.0000183 政柄
	power WORD[1163,   4]: 0.0000092 余力
	power WORD[1163,   5]: 0.0000092 余勢
	power WORD[1163,   6]: 0.0000066 権柄
	power WORD[1163,   7]: 0.0000040 冷熱
	power WORD[1163,   8]: 0.0000026 実権
	power WORD[1163,   9]: 0.0000014 所内
	power WORD[1163,  10]: 0.0000012 全力
	power WORD[1163,  11]: 0.0000012 全開
	power WORD[1163,  12]: 0.0000006 人力
TOKEN[1164]: 0.0001968    1 buccinator
	buccinator WORD[1164,   1]: 0.0001968 頬筋
TOKEN[1165]: 0.0001962    1 parachute
	parachute WORD[1165,   1]: 0.0001962 開傘
TOKEN[1166]: 0.0001960    4 straight
	straight WORD[1166,   1]: 0.0000738 口琴
	straight WORD[1166,   2]: 0.0000279 全優
	straight WORD[1166,   3]: 0.0000162 棒球
	straight WORD[1166,   4]: 0.0000043 棒線
TOKEN[1167]: 0.0001958    3 permeate
	permeate WORD[1167,   1]: 0.0001182 滲み込む
	permeate WORD[1167,   2]: 0.0000496 滲みる
	permeate WORD[1167,   3]: 0.0000280 含める
TOKEN[1168]: 0.0001958    4 doubt
	doubt WORD[1168,   1]: 0.0001303 挾む
	doubt WORD[1168,   2]: 0.0000228 挟む
	doubt WORD[1168,   3]: 0.0000101 問題
	doubt WORD[1168,   4]: 0.0000098 疑念
TOKEN[1169]: 0.0001954    2 south
	south WORD[1169,   1]: 0.0001484 以南
	south WORD[1169,   2]: 0.0000470 若狭
TOKEN[1170]: 0.0001954    6 splendid
	splendid WORD[1170,   1]: 0.0000674 勝概
	splendid WORD[1170,   2]: 0.0000400 秀吟
	splendid WORD[1170,   3]: 0.0000396 快作
	splendid WORD[1170,   4]: 0.0000241 快絶
	splendid WORD[1170,   5]: 0.0000125 豪快
	splendid WORD[1170,   6]: 0.0000117 快挙
TOKEN[1171]: 0.0001952   19 temple
	temple WORD[1171,   1]: 0.0000614 富籤
	temple WORD[1171,   2]: 0.0000193 寺領
	temple WORD[1171,   3]: 0.0000163 絵伝
	temple WORD[1171,   4]: 0.0000148 開創
	temple WORD[1171,   5]: 0.0000134 奉賛
	temple WORD[1171,   6]: 0.0000109 納経
	temple WORD[1171,   7]: 0.0000092 精舎
	temple WORD[1171,   8]: 0.0000091 結界
	temple WORD[1171,   9]: 0.0000081 検校
	temple WORD[1171,  10]: 0.0000057 納所
	temple WORD[1171,  11]: 0.0000056 会式
	temple WORD[1171,  12]: 0.0000039 納札
	temple WORD[1171,  13]: 0.0000035 絵馬
	temple WORD[1171,  14]: 0.0000034 仏座
	temple WORD[1171,  15]: 0.0000032 典座
	temple WORD[1171,  16]: 0.0000024 内陣
	temple WORD[1171,  17]: 0.0000020 座主
	temple WORD[1171,  18]: 0.0000016 寺内
	temple WORD[1171,  19]: 0.0000015 山内
TOKEN[1172]: 0.0001950    4 today
	today WORD[1172,   1]: 0.0001168 以て
	today WORD[1172,   2]: 0.0000490 今日明日
	today WORD[1172,   3]: 0.0000246 昨日今日
	today WORD[1172,   4]: 0.0000048 今日
TOKEN[1173]: 0.0001947    1 gradational
	gradational WORD[1173,   1]: 0.0001947 号俸
TOKEN[1174]: 0.0001947    1 thriftiness
	thriftiness WORD[1174,   1]: 0.0001947 倹
TOKEN[1175]: 0.0001944    4 chip
	chip WORD[1175,   1]: 0.0001296 缺ける
	chip WORD[1175,   2]: 0.0000400 押さえ棒
	chip WORD[1175,   3]: 0.0000131 創
	chip WORD[1175,   4]: 0.0000117 点棒
TOKEN[1176]: 0.0001944    5 enquiry
	enquiry WORD[1176,   1]: 0.0000831 詮索
	enquiry WORD[1176,   2]: 0.0000831 詮議
	enquiry WORD[1176,   3]: 0.0000212 吟味
	enquiry WORD[1176,   4]: 0.0000050 照会
	enquiry WORD[1176,   5]: 0.0000021 内偵
TOKEN[1177]: 0.0001937   10 political
	political WORD[1177,   1]: 0.0000964 党論
	political WORD[1177,   2]: 0.0000287 創党
	political WORD[1177,   3]: 0.0000207 政柄
	political WORD[1177,   4]: 0.0000133 政財界
	political WORD[1177,   5]: 0.0000133 政界
	political WORD[1177,   6]: 0.0000085 問題
	political WORD[1177,   7]: 0.0000044 政論
	political WORD[1177,   8]: 0.0000038 会派
	political WORD[1177,   9]: 0.0000033 冷却
	political WORD[1177,  10]: 0.0000014 全党
TOKEN[1178]: 0.0001937    5 calculation
	calculation WORD[1178,   1]: 0.0000963 験算
	calculation WORD[1178,   2]: 0.0000750 験する
	calculation WORD[1178,   3]: 0.0000138 検算
	calculation WORD[1178,   4]: 0.0000044 算定
	calculation WORD[1178,   5]: 0.0000042 勘定
TOKEN[1179]: 0.0001936    9 wrapped
	wrapped WORD[1179,   1]: 0.0000465 柄巻
	wrapped WORD[1179,   2]: 0.0000465 柄巻き
	wrapped WORD[1179,   3]: 0.0000304 磯べ
	wrapped WORD[1179,   4]: 0.0000229 聖柄
	wrapped WORD[1179,   5]: 0.0000179 磯辺
	wrapped WORD[1179,   6]: 0.0000178 捻り
	wrapped WORD[1179,   7]: 0.0000059 巻繊
	wrapped WORD[1179,   8]: 0.0000028 新巻
	wrapped WORD[1179,   9]: 0.0000028 荒巻
TOKEN[1180]: 0.0001935    4 ceremonial
	ceremonial WORD[1180,   1]: 0.0001349 巫女舞
	ceremonial WORD[1180,   2]: 0.0000253 提
	ceremonial WORD[1180,   3]: 0.0000253 提子
	ceremonial WORD[1180,   4]: 0.0000079 結納
TOKEN[1181]: 0.0001932    4 haste
	haste WORD[1181,   1]: 0.0000748 徐に
	haste WORD[1181,   2]: 0.0000748 徐ろに
	haste WORD[1181,   3]: 0.0000263 倉皇
	haste WORD[1181,   4]: 0.0000174 蒼惶
TOKEN[1182]: 0.0001932    5 alienation
	alienation WORD[1182,   1]: 0.0000592 疏外
	alienation WORD[1182,   2]: 0.0000467 疎意
	alienation WORD[1182,   3]: 0.0000291 疎外
	alienation WORD[1182,   4]: 0.0000291 疎隔
	alienation WORD[1182,   5]: 0.0000291 疎遠
TOKEN[1183]: 0.0001931    3 parasol
	parasol WORD[1183,   1]: 0.0001323 差し傘
	parasol WORD[1183,   2]: 0.0000314 洋傘
	parasol WORD[1183,   3]: 0.0000294 日傘
TOKEN[1184]: 0.0001931   21 theory
	theory WORD[1184,   1]: 0.0000263 余説
	theory WORD[1184,   2]: 0.0000248 差し挟む
	theory WORD[1184,   3]: 0.0000207 創発
	theory WORD[1184,   4]: 0.0000133 椿説
	theory WORD[1184,   5]: 0.0000131 画論
	theory WORD[1184,   6]: 0.0000105 定論
	theory WORD[1184,   7]: 0.0000091 自論
	theory WORD[1184,   8]: 0.0000091 数論
	theory WORD[1184,   9]: 0.0000083 命題
	theory WORD[1184,  10]: 0.0000083 新論
	theory WORD[1184,  11]: 0.0000083 群論
	theory WORD[1184,  12]: 0.0000080 原論
	theory WORD[1184,  13]: 0.0000045 実理
	theory WORD[1184,  14]: 0.0000044 詩論
	theory WORD[1184,  15]: 0.0000042 空論
	theory WORD[1184,  16]: 0.0000038 定説
	theory WORD[1184,  17]: 0.0000038 論
	theory WORD[1184,  18]: 0.0000038 理論
	theory WORD[1184,  19]: 0.0000030 実地
	theory WORD[1184,  20]: 0.0000030 実際
	theory WORD[1184,  21]: 0.0000028 持論
TOKEN[1185]: 0.0001927    1 unicolor
	unicolor WORD[1185,   1]: 0.0001927 磯鮪
TOKEN[1186]: 0.0001922    1 foothold
	foothold WORD[1186,   1]: 0.0001922 虎挟み
TOKEN[1187]: 0.0001918    7 snow
	snow WORD[1187,   1]: 0.0001471 絹莢
	snow WORD[1187,   2]: 0.0000228 雪椿
	snow WORD[1187,   3]: 0.0000064 春水
	snow WORD[1187,   4]: 0.0000049 春泥
	snow WORD[1187,   5]: 0.0000049 春雪
	snow WORD[1187,   6]: 0.0000037 雪除け
	snow WORD[1187,   7]: 0.0000020 除雪
TOKEN[1188]: 0.0001918    5 artistic
	artistic WORD[1188,   1]: 0.0001203 透かし絵
	artistic WORD[1188,   2]: 0.0000188 引っ提げる
	artistic WORD[1188,   3]: 0.0000155 提げる
	artistic WORD[1188,   4]: 0.0000136 創る
	artistic WORD[1188,   5]: 0.0000080 絵心
TOKEN[1189]: 0.0001917    1 acceptable
	acceptable WORD[1189,   1]: 0.0001917 頷ける
TOKEN[1190]: 0.0001914    6 bone
	bone WORD[1190,   1]: 0.0001011 挫骨
	bone WORD[1190,   2]: 0.0000508 頬骨
	bone WORD[1190,   3]: 0.0000295 坐骨
	bone WORD[1190,   4]: 0.0000036 座骨
	bone WORD[1190,   5]: 0.0000032 冷えこむ
	bone WORD[1190,   6]: 0.0000032 冷え込む
TOKEN[1191]: 0.0001910   14 show
	show WORD[1191,   1]: 0.0000940 稔る
	show WORD[1191,   2]: 0.0000387 滲む
	show WORD[1191,   3]: 0.0000160 零す
	show WORD[1191,   4]: 0.0000103 創る
	show WORD[1191,   5]: 0.0000071 余興
	show WORD[1191,   6]: 0.0000057 一人芝居
	show WORD[1191,   7]: 0.0000036 実る
	show WORD[1191,   8]: 0.0000033 覗き機関
	show WORD[1191,   9]: 0.0000033 覗機関
	show WORD[1191,  10]: 0.0000031 座右
	show WORD[1191,  11]: 0.0000028 実演
	show WORD[1191,  12]: 0.0000011 付き人
	show WORD[1191,  13]: 0.0000011 付人
	show WORD[1191,  14]: 0.0000010 付け人
TOKEN[1192]: 0.0001908    7 quiet
	quiet WORD[1192,   1]: 0.0000993 緩徐
	quiet WORD[1192,   2]: 0.0000429 黙念
	quiet WORD[1192,   3]: 0.0000188 春昼
	quiet WORD[1192,   4]: 0.0000160 安臥
	quiet WORD[1192,   5]: 0.0000114 朴念仁
	quiet WORD[1192,   6]: 0.0000013 大人しい
	quiet WORD[1192,   7]: 0.0000011 大人しやか
TOKEN[1193]: 0.0001907    9 pin
	pin WORD[1193,   1]: 0.0000665 鼻栓
	pin WORD[1193,   2]: 0.0000307 打ち棒
	pin WORD[1193,   3]: 0.0000301 のし棒
	pin WORD[1193,   4]: 0.0000301 伸し棒
	pin WORD[1193,   5]: 0.0000063 めん棒
	pin WORD[1193,   6]: 0.0000063 麺棒
	pin WORD[1193,   7]: 0.0000058 延べ棒
	pin WORD[1193,   8]: 0.0000058 延棒
	pin WORD[1193,   9]: 0.0000029 揚巻
TOKEN[1194]: 0.0001905    2 bought
	bought WORD[1194,   1]: 0.0000952 御籤
	bought WORD[1194,   2]: 0.0000952 神籤
TOKEN[1195]: 0.0001903    2 loophole
	loophole WORD[1195,   1]: 0.0001569 矢狭間
	loophole WORD[1195,   2]: 0.0000334 狭間
TOKEN[1196]: 0.0001900    3 increase
	increase WORD[1196,   1]: 0.0000775 増俸
	increase WORD[1196,   2]: 0.0000562 昂騰
	increase WORD[1196,   3]: 0.0000562 高騰
TOKEN[1197]: 0.0001895    3 grim
	grim WORD[1197,   1]: 0.0001434 嶮しい
	grim WORD[1197,   2]: 0.0000414 険しい
	grim WORD[1197,   3]: 0.0000047 冷厳
TOKEN[1198]: 0.0001894    2 muscle
	muscle WORD[1198,   1]: 0.0001218 頬筋
	muscle WORD[1198,   2]: 0.0000676 斜筋
TOKEN[1199]: 0.0001893   13 agreement
	agreement WORD[1199,   1]: 0.0001148 掟
	agreement WORD[1199,   2]: 0.0000151 領会
	agreement WORD[1199,   3]: 0.0000092 領解
	agreement WORD[1199,   4]: 0.0000064 取り決め
	agreement WORD[1199,   5]: 0.0000064 取決
	agreement WORD[1199,   6]: 0.0000064 取決め
	agreement WORD[1199,   7]: 0.0000055 決まり
	agreement WORD[1199,   8]: 0.0000055 決り
	agreement WORD[1199,   9]: 0.0000049 約定
	agreement WORD[1199,  10]: 0.0000043 納得
	agreement WORD[1199,  11]: 0.0000037 定め
	agreement WORD[1199,  12]: 0.0000036 議定
	agreement WORD[1199,  13]: 0.0000035 協定
TOKEN[1200]: 0.0001890    6 sham
	sham WORD[1200,   1]: 0.0001344 似非者
	sham WORD[1200,   2]: 0.0000133 真似事
	sham WORD[1200,   3]: 0.0000106 似而非
	sham WORD[1200,   4]: 0.0000106 似非
	sham WORD[1200,   5]: 0.0000100 擬似
	sham WORD[1200,   6]: 0.0000100 疑似
TOKEN[1201]: 0.0001889   21 money
	money WORD[1201,   1]: 0.0000414 恐喝
	money WORD[1201,   2]: 0.0000205 土倉
	money WORD[1201,   3]: 0.0000133 捻り出す
	money WORD[1201,   4]: 0.0000133 捻り
	money WORD[1201,   5]: 0.0000128 使途
	money WORD[1201,   6]: 0.0000127 捻出
	money WORD[1201,   7]: 0.0000098 納経
	money WORD[1201,   8]: 0.0000087 余力
	money WORD[1201,   9]: 0.0000081 預かり人
	money WORD[1201,  10]: 0.0000074 領収
	money WORD[1201,  11]: 0.0000067 捨て金
	money WORD[1201,  12]: 0.0000055 受領
	money WORD[1201,  13]: 0.0000039 実弾
	money WORD[1201,  14]: 0.0000038 内金
	money WORD[1201,  15]: 0.0000032 定額
	money WORD[1201,  16]: 0.0000027 納める
	money WORD[1201,  17]: 0.0000024 胴巻き
	money WORD[1201,  18]: 0.0000018 巻き上げる
	money WORD[1201,  19]: 0.0000018 巻き揚げる
	money WORD[1201,  20]: 0.0000018 巻上げる
	money WORD[1201,  21]: 0.0000015 内借
TOKEN[1202]: 0.0001884    4 fortune
	fortune WORD[1202,   1]: 0.0000735 御籤
	fortune WORD[1202,   2]: 0.0000735 神籤
	fortune WORD[1202,   3]: 0.0000306 野臥
	fortune WORD[1202,   4]: 0.0000107 余財
TOKEN[1203]: 0.0001877    2 hesitate
	hesitate WORD[1203,   1]: 0.0001279 淀む
	hesitate WORD[1203,   2]: 0.0000598 言い淀む
TOKEN[1204]: 0.0001876    3 suspect
	suspect WORD[1204,   1]: 0.0000959 咎める
	suspect WORD[1204,   2]: 0.0000867 詮議
	suspect WORD[1204,   3]: 0.0000050 同定
TOKEN[1205]: 0.0001876    9 collection
	collection WORD[1205,   1]: 0.0001137 拾集
	collection WORD[1205,   2]: 0.0000253 剣鬼
	collection WORD[1205,   3]: 0.0000164 論集
	collection WORD[1205,   4]: 0.0000129 拾
	collection WORD[1205,   5]: 0.0000068 図会
	collection WORD[1205,   6]: 0.0000055 論叢
	collection WORD[1205,   7]: 0.0000029 大全
	collection WORD[1205,   8]: 0.0000029 詩巻
	collection WORD[1205,   9]: 0.0000014 全集
TOKEN[1206]: 0.0001875    3 steel
	steel WORD[1206,   1]: 0.0001439 虎挟み
	steel WORD[1206,   2]: 0.0000395 鉄傘
	steel WORD[1206,   3]: 0.0000040 棒鋼
TOKEN[1207]: 0.0001873    1 Zygoptera
	Zygoptera WORD[1207,   1]: 0.0001873 糸蜻蛉
TOKEN[1208]: 0.0001870    9 engraving
	engraving WORD[1208,   1]: 0.0000445 木刻
	engraving WORD[1208,   2]: 0.0000202 刻印
	engraving WORD[1208,   3]: 0.0000182 印刻
	engraving WORD[1208,   4]: 0.0000167 打刻
	engraving WORD[1208,   5]: 0.0000167 石刻
	engraving WORD[1208,   6]: 0.0000141 鏤刻
	engraving WORD[1208,   7]: 0.0000114 刻
	engraving WORD[1208,   8]: 0.0000113 篆刻
	engraving WORD[1208,   9]: 0.0000110 彫刻
TOKEN[1209]: 0.0001869    7 board
	board WORD[1209,   1]: 0.0000481 核
	board WORD[1209,   2]: 0.0000275 捨て札
	board WORD[1209,   3]: 0.0000275 捨札
	board WORD[1209,   4]: 0.0000171 坐乗
	board WORD[1209,   5]: 0.0000084 塗り板
	board WORD[1209,   6]: 0.0000082 塗板
	board WORD[1209,   7]: 0.0000021 座乗
TOKEN[1210]: 0.0001867    3 memorial
	memorial WORD[1210,   1]: 0.0001666 疏
	memorial WORD[1210,   2]: 0.0000141 会式
	memorial WORD[1210,   3]: 0.0000060 法会
TOKEN[1211]: 0.0001864   11 evening
	evening WORD[1211,   1]: 0.0000721 夕靄
